evt_block_time,evt_tx_hash,depositor,amount,price
2021-10-20 03:33:24+00:00,\x0178814f90fa48f9942a61283e6fc6b8ff5fafb08ecdb3bbd984c87a12c2f598,\x9195b4af13394a76856b698bae738515e90d01d3,1.0,1.000509
2021-10-16 11:57:12+00:00,\x019ce34e2fe7311a40f6b15c4e48b20157786d2f1b9f69720e205389591c3a81,\x885fbc6e02db6b1d26de3f73e80ad7f1ddc10021,100.0,1.00077
2021-11-12 08:39:36+00:00,\x019ff435df7fc68f365ffc3dbc2ad8a83c9a478f1e06f80e983ce51052bd0dfe,\xe40f9b13ce1af9864d087d6ff7bc7f5c05003378,200.0,1.000415
2021-08-16 08:03:49+00:00,\x01a0ec2e778708ba85b7fe270427267e0f42d8bd8fcb467db87426d98e31b583,\x7bd472d15929249c7d24ce10346bece8f19671ca,100.0,0.998943
2021-09-08 17:29:18+00:00,\x01acf22b915da19009cb86c8888d3435f30a839b985663a1cdcb932c877f79cc,\x95b18b7721ee14714ab9d50f21fd8027d9b96432,550.0,1.001213
2021-09-18 06:59:47+00:00,\x01ce6cbcc679ef5147f61d806c519d94553404c5340cc5b88ab7d1ac75f08733,\xcc4947ad61974a16d2403cc33d894492006d11ac,1.0,1.000741
2021-11-15 11:44:05+00:00,\x01d2c0ae62a3f951fcebdeb1b7b68fd3a785522709a66db8871dd2c9e045dd96,\xf6cee0b7d093d3e716461da80be035da8080d754,150.0,1.001004
2021-09-30 05:47:26+00:00,\x01d3a38fac1fc1b467a47309c1d43f00843c734216582b0591e12cca2b10f0c9,\xf61e0fb18efb82c194418a15b2c362d002e049f7,93.0,0.999943
2021-10-27 12:24:35+00:00,\x01d7e84ed3b5ec352990c5c57138ed8dc0bd715ebc7ca9a3ef2cec6d2adf36d7,\xce988c38931f6bad2bcb435c07797d562ade9227,53455.0,1.000197
2021-11-06 12:33:08+00:00,\x01dc97b1f67e9a4a43e4e215b0007b338071af004299d9106d65cad2f0d0c85c,\xa1e3157d759c5f73c6dd8a61f0d405b2c095e20d,75.0,1.001334
2021-08-19 08:39:53+00:00,\x01e403d01cbb7dc92c8f8b98de97cdd6ede98e6e2bd1616dcdf28f40abd14c26,\x25beefdb6a96571cb4d6f80f485b979b365e88c4,41.5,1.001803
2021-10-23 16:09:20+00:00,\x01f20d7b02b32ecce0666b74b1e93b7aa73cae353a6cc76e9277d91ed0dc3b6b,\x6fb2e4bfc55613eba4b912ac1b436b1b6103eb89,1850.0,1.00074
2021-12-18 10:10:26+00:00,\x01f69736e4e11f30f6a46d3ec070796dc876354aa07779239dc0525ea758cb21,\x27d37f5709476941bb4f2d7203d1c870f8c0d710,100.0,1.00076
2021-10-20 13:53:51+00:00,\x01fcbd1bd5924d2738d4fb37781205b156f561259837340a7469b53f7e1ac60c,\x4e307dcb7f63ad11ff27699ea3c7a18f48571453,10.0,1.000758
2021-11-30 18:44:36+00:00,\x0207f3a708e2e1324422dc9bd0053c14e96b52f76bd4b44d34a9f7270179dc48,\x1487274d6fcbe9e5d38e3bc900bddb202c16d9c1,950.0,1.000193
2021-11-23 06:48:44+00:00,\x020aad462224ea4894dc8b26af314c32332064610491a2860da2e041d50a5f9a,\x47f179ee8ce9d99fc21ae8a6c62c803e163fb028,780.0,1.001114
2021-12-11 04:48:30+00:00,\x0227249f9ad342944ea9eb8d7778346ba7938de72640d807fc4211279f516104,\x09b4c85cab2a58a60cfba940526133a138a15d30,1007.0,1.000819
2021-10-21 09:14:57+00:00,\x02334abdd124e023de94c9fae5c9b15ec34ec28a41216e8518ffda7bc907a6b8,\xf970f7b32ed6cb64bbe61ab95a30e0665887500b,10.0,1.00217
2021-09-21 10:19:23+00:00,\x023441df66af23d3b6d3de165d539a47e6a9265677672cbe7ed2a9953fc18cb8,\x018f095672d5ff56ae92ac4287f76e02327e78f8,750.3,1.000572
2021-12-06 05:22:06+00:00,\x0234e96f72cbe71a34627d0bd283be48b1a4808e4e5e5a10d0b7b6b76abcbb71,\xb643b4aeed3b0f52486e0438a6cdd6694825e433,300.0,1.00155
2021-11-12 11:08:04+00:00,\x023e24de3c5f50bdbe094c738bb2b978b3de0387d16c3faf0f48bb90f0d3c9c4,\x7f0a3151aa76c14ba4ae02ce03c2610755dce27f,200.0,1.001348
2021-12-02 12:21:01+00:00,\x0252be99e87d73e84eb2d286790ca958c796d9c74e53a12c9fcff26db87d1aba,\xe630a100562f1ae4e007b3a880ca735cae31ad2a,500.0,0.999724
2021-10-26 07:29:29+00:00,\x0258e591138d92155206859b4c51105e8fb8884e5738548562b9ff28f1f8f9e8,\x9de3b74704bd9bb12bfb429d1dc0b46cacc396cb,280.0,1.004167
2021-12-12 14:19:10+00:00,\x025dc107ef007223b582fca3575a1116a33d232fc6a53e2d339c36fbdf009f18,\x77d6697dd9b4d88688ab2e976faf1c7f4e1fc10c,300.0,1.001697
2021-10-19 16:26:33+00:00,\x0266b9d86b389dafc16426ac87bd09d5c431c4a7b19588022b779c32bbda9035,\x35a2538c715169c9b048ed1ef7cfb5572c349c8b,1001.0,1.001079
2021-11-03 10:36:17+00:00,\x026ec4659f361d88e4f2ce4855278710466041c472b7adf6a4c5411c0cd55929,\xd7409e780d11f9064706d0b250e9cca882d57c1d,20.0,0.999841
2021-10-18 04:24:35+00:00,\x0273859c0260da40fe40f0bf3b3efce92b12a422949496dfe5594f228ce3e345,\x101f649a7d3f57bb1f07dda4e91cabdb25696f4a,1250.0,1.002264
2021-09-21 10:12:33+00:00,\x028b87032ee2e3d763ee95f5a8a80acd522b79d9c1d61586e84637892d4e505b,\x39164558649656adb1235ebec43530316035652c,752.0,1.000643
2021-11-07 05:28:45+00:00,\x028bb0e10fbeb5c4d5df32d602328fea292de70de42f725f4b2feeb662f6e613,\x3832f4e53b65b90161922e62ecbfa5070930af89,4800.0,1.00093
2021-12-12 16:27:50+00:00,\x029087abc77f42772e8a287bf777f38a77101ba85962ab9c81806b2f92189022,\xaa2e0491e495565bf0d1ab2e0a5d98cb1437f4b9,100.0,1.001188
2021-11-03 16:05:05+00:00,\x029293cab76c876251d7eb11d4bbae9d79e4f1d8c33aef5f22e7a2301f18048d,\x30ec08f5a387cab9556ed4909e7eb526da5d3674,2300.0,0.99991
2021-12-16 12:26:02+00:00,\x02a42391a0c8bb7c916ac635be6ca89069fbc807783d6dfc02d5c628777760a1,\xb7919ad276b1e77e29b8ae75837517a1522f8d0a,600.0,1.001483
2021-09-18 14:42:29+00:00,\x02beb0f19c6d82cc1aba5981b0e4c8a7c0d7ac6385c699b9a1cca86db5d45d31,\x8e7f0e64238eeb85ce87a5b19ad5616baba87719,59.0,1.001006
2021-09-19 06:56:58+00:00,\x02c9dfe5802f4835c4c09d6340e4e787c58b8d33f604060a560efe304fab632d,\x6960df81e1b8e3dc605c5df116cf9c595b151d58,0.1,1.000824
2021-10-23 20:37:21+00:00,\x02d0e8e1c5df37c64757a0ad97e5e304ee6e21100e15a3fc80b1cd1bdd4e4616,\xad4489f64a8be791294116d3e99d2721c7f0a72a,3000.0,1.002785
2021-12-22 10:36:34+00:00,\x02e944f5c7298663f7638de4ba828c228a4738192f3e264592c6465c3dcc40a1,\x60e1dd1fa063eee09610dfb392cd0e17a07fd582,200.0,1.001433
2021-11-13 11:22:49+00:00,\x02f2627007187e729c0dba6c5156c4cec1b4cb3612afd8fe297e05d4d1ee2352,\xca565ff3715dfeefde516d0fc3c4271edf874b4b,1009.0,1.001761
2021-10-23 08:18:36+00:00,\x02f72645437b44c8838da0c041c5a632b1ac163c8e1ce3705fdee5e613e5d418,\x8635469cd450db167dd70c32fc72792ede333cb5,30000.0,1.000658
2021-09-24 08:15:19+00:00,\x02fb80d49908dd83044dbf9c4563df5418ff8a935d4bb9aa9abdc8d095903b3f,\xa23842c61ca1e15bb148ab13840768b87f04e642,7500.0,1.000849
2021-09-16 10:26:15+00:00,\x02ff966a376bfaf8719f15b33ff98cfc2d34d7c805bc7f01097c3dadb9db6f2f,\x2222568d4b75bdcb4a988beb404cc4f136e5c195,100.0,1.000668
2021-10-24 10:22:14+00:00,\x0312c0268e40d9e6b4e772bb27e71ba01c5174fd0cb1e24ad3526c5086054995,\x2cd18382475c1fcb4f584c920d712f701c12a216,200.0,1.004099
2021-09-15 11:32:23+00:00,\x0316bae53fdc636b54c08a7eaad66cde2e0d7356d226ce684a1d1de1c914c99c,\x70122f124e6688783bf629eb91babbff76edcae7,100.0,1.000978
2021-10-13 06:53:34+00:00,\x032f8ae0c9800915cb5c763e7622215287d8683298b4ec672606990964e2c17d,\xeaa77b2aedea21cb1bdbfac11cd2ea3fa15a9a37,1250.0,0.999727
2021-11-05 12:04:54+00:00,\x035a5c06c59d5116e1b0e035eca04f44805031e22e95fdbea00bb82820d48853,\x9b1443d4f0f7fa55f0cbc365834d54a096bea32b,1410.0,1.000202
2021-10-11 23:51:58+00:00,\x038204cf27bd8fc8cc69f9d43676795a36461401df4a72e2b5bbc1cd635020b6,\xd74a93fa09128ac769acb6ba7971c2129f81a21a,300.0,1.000751
2021-11-18 00:31:12+00:00,\x039205b60fc29d03addf67d823fbe4f6f08fa3be7e53a53bd57bad13f83d4c65,\xbcb1c94c0a52b0752324dbe8d00254c97fc81438,845.0,1.001271
2021-09-22 05:02:28+00:00,\x03a03a61c1b8ad79308f1b232ddacdc234f7229f3d325c8c4235807311113a4e,\x68262ee71a64d2b4c89cdaf16aa8960805d41962,1.5,1.000673
2021-11-18 04:11:08+00:00,\x03bdc89dd9fb3bf6c0ddbbca1d95c512b78f5a13e64c718b2eb23bbb1700f7f7,\x4cb780fd3286f2d10199b61423d1c804bd2a5d2b,7.235224,0.999915
2021-08-13 10:56:23+00:00,\x03cbad137ee8105c79d873c738e9c314e87dc4432f03ee818a085184c62ebea9,\x8738a68d5677cb718a209cc3bf4198c49f423df8,500.0,0.999463
2021-10-23 09:39:39+00:00,\x03f0127b07413b54495b9b69279c2134e38bdef4ce1532676c597149d88ca515,\xd4974e0c6b13ec8c65c8680c13c0506af3c1ad30,50.0,0.999867
2021-10-03 05:35:56+00:00,\x040ea23a9b1e7968020be893c88166c0e8ded15df0cbe279c43bc4f9c660595f,\xdb863729f2ba58928253c2e0421e647b7795135d,59.0,1.001883
2021-09-01 07:55:36+00:00,\x0425cd59f3766ee32942275eceb6beb300b5e7b9d5a2fe837293b41572cd7ff9,\xc926ea5c9897ccbb7932bdfcc5aff8e903804559,200.0,1.000138
2021-10-11 04:07:19+00:00,\x0426b1aa9ab7abbac6a288cb3368971e3fdf9e96a6c50c2f1d6633524c2eb69e,\x99567cca28e9c61185617f225a7a7744cee2c2f4,143000.0,1.000766
2021-10-18 11:01:35+00:00,\x042e8dc4727176b4994c9b26da79bb33f9729f8c623a6e8a2e214a38030bb6df,\x7a0d3bdb0306cb5e113855c409cdabf3688d0b64,170.0,1.001367
2021-10-02 15:14:48+00:00,\x043b97f7afdbb87e14185985d21ca627fdb6cbc764a63f44b89cc9d251fe8ecb,\x52fe1dfa132e490c6f89aea977e363652297538e,5.0,1.001671
2021-11-20 10:21:16+00:00,\x0440b4910b32f6f060b87e5932a28eee289bc040188706dbd912093b0f00649b,\x31a1ba688674779576c8a5fc4615b2b5024b9423,4000.0,1.001852
2021-09-16 09:35:36+00:00,\x0449e56cce997a174ed9c8f221da58cb560746d42240798705555be7a815a9d1,\xdbf660a80e460f0abefbc9b93b9b2a174914900b,505.0,1.000689
2021-08-17 07:28:57+00:00,\x0466eae16cd8ce5ee7678ba4540ac36e80e964c7253e2b79321c7b1e6c015b2c,\x54b08ac5e609e048355c684acfd6dae644e33541,118.0,1.00035
2021-10-10 11:12:03+00:00,\x04911ca08d3774f93d1aea38806f7123745d757a21053d165367876dd2b8f32d,\xc065a1e25a3505205687d523fc577a8e34e72477,1250.0,1.001668
2021-09-25 10:11:38+00:00,\x049aa6889f200826fc2e01dd1d55d6ec2e0f37c4ec32af22a7df5339fa447d74,\x7f59a1d5bda3bb073bd926c79f208d1cae655309,59.0,1.000483
2021-12-11 12:19:03+00:00,\x049e99f06fc9cbfebec45f20d3ecbe7223566817f7b5bd1d8a722710be2478e3,\x2afe4de9d1c679e42c03649d86ffdddc07751ae6,200.0,1.001395
2021-10-09 14:00:25+00:00,\x04b0df078d7f1d793e6e6003f05735f6846db5fd21cc926b282f2705b3072a08,\x19bfd1296890f083ec0e3166395f0ec34cf08acc,100.0,1.001344
2021-12-12 10:19:44+00:00,\x04ba9578c07c32679c8e7034db7a4d52170186b5d1f9eece7b14e3fdbbedb986,\x6a1dc79092cd0a72ad278a0b5a0ce0d5ccd71995,50.5,1.001273
2021-10-19 15:23:59+00:00,\x04d952622b74e580f6630a1a725766cd05a96ba73281574b605e5a4e9c2cfa75,\xf04b3114b5ee1cbb5c33c7c264f0e36e2dedcec1,25.0,1.003396
2021-10-11 11:12:15+00:00,\x04df7fea36024d2901913fe750e3acd914e46b6ca327b0354dc285851e103937,\x543265853b8c7df491b1ff80fd021176ea1af559,1020.0,1.0006
2021-09-16 05:26:05+00:00,\x04f2e6c460bbf593c85c4b1ae686af31aac19eb5cc79e62a4b8a2fb43c9620dd,\x812c9705895138cb86d0fd5d1ab9e4ec2de5ec75,100.0,1.000136
2021-10-19 17:04:15+00:00,\x0524e8e6fc9b5d67181f3286f945ffd6680de29fc2024f9367fba44f87b7b015,\x959b9a62db460720944ab275f39423120dcd70f5,8000.0,1.001393
2022-01-03 05:13:53+00:00,\x05609b69b02b000b29e550ec712b4b1908e2b26aa58783bc2140431a497f9491,\x2d8598f6b3ffa3047fac4bd85a35cc77e1a3d642,132.0,1.001509
2021-10-19 07:35:29+00:00,\x0561aa700c41b14b3a05fc3459912e2dcc5a85f912423c405ba9bcc2362a7926,\x4a14cd3c30b2a23eb0f9c54328b52fb59005dd91,1010.1,1.000769
2021-09-08 11:20:50+00:00,\x0571c76f3040c312f3b7a9d361bf9507e060328febc22cae93d71a69fdd84b73,\xf7dc0ff5daae5380b6fd043e8faa9f90013c5ef8,162000.0,0.999197
2021-10-20 13:39:31+00:00,\x057cce3a4fe76227f3aa0951012cb514f5bd7bd525216340f052a1e43cc641e0,\x47c57d1af77987ef6b80bb037edaaa844223c7ea,15.0,1.00018
2021-09-14 11:11:39+00:00,\x05a3a38aeb743d05ec47d012c4895837a41f952ad2e9c79ecb7099d6b9d1812f,\x8886fd6f999f8c7e29f2e07b7311361d026aeb29,50.0,1.000781
2021-10-20 20:39:35+00:00,\x05a610320b8721067b6a84f941060355368146c225eca1cf7e88e690c75e06b6,\xd68355202b42289d1c23711a79084577ceb3aed4,367.676285,1.002033
2021-10-20 11:28:01+00:00,\x05b0ed69e0082ece635b972491fbeaa1937e4c5292843a8c63a2a83c3c90cd50,\x30e351ea0992deb02e3b40cfcfd77c16345cac29,1060.0,1.00021
2021-10-10 09:14:25+00:00,\x05b148221ff0f687e7ed468a837a8082cea9c86b8580431a792eca5c15c9d211,\x4876a43304640a02fc8efab117056397c0e5ecad,1500.0,1.001877
2021-09-23 09:31:44+00:00,\x05b4ef24072cd892bb2d7407f6b0fb4d2f5cd5ea47624bfd67abd280c9891ecb,\xa2e94535b2ee60e4b6f659b58b4916df62074b06,750.5,1.000819
2021-10-10 04:22:39+00:00,\x05b91777778d0bca9aeac33c5a91f3b1dd433fb4ed1cba23e126e05321e0fa4b,\xfb60e3251b30f2c1db0e310cd2f1b75f84b28543,327.646,1.002139
2021-10-23 13:19:55+00:00,\x05ce0bea2f024befe8aeff292816a78311b21f8d2806c90682eb92c4cb18b51c,\xb704561bfe67b98d9c870d93fb77052ba0c7f432,170.0,1.00039
2021-10-17 09:27:47+00:00,\x05f54ddb64de0574c23b83366e44e4a1c8b438c16327ac9da792c02dd6300c0c,\x3e379f4304319a302a49d5aed685159c81ad8ebc,77.596616,0.999881
2021-11-20 09:37:39+00:00,\x0605cc254caf40f21adb0dd96aad3d46252b0aa942cc7e17f4e7874e4b14a8e2,\x8b8f2999c4f700b349f51eba526912e456bc63d5,100.0,1.001659
2021-09-23 07:57:56+00:00,\x0619b8b95dfc86c67990660cd8496a72de6bde42fe5379484930e6f8e98bad64,\xb27bd8ee31e3796a5168fe6bb27054e62a07e155,11.0,0.999839
2021-10-24 00:15:15+00:00,\x061f12b5129aee50b75213ebfed9d11266a8d20c03e45d699fc176acec3dcf87,\xa5e0221ae64c38961bca8b0003437741ebaca3cb,850.0,1.000837
2021-10-02 08:53:09+00:00,\x0622a9211e5a3415f3d1e06d2b8e03c594e41f72571c56ccfeb530ff72a085e9,\x2a62b865d97d1ec6995bf1951f1b3c815b7ac0a1,100.0,1.00017
2021-10-23 19:40:10+00:00,\x0624084f352d68c50de532b3e10063fc0f78938cffeb21c55a9f11918675fdc1,\x10ca2ee06c17ce67508990c7952673d2eccd94c3,100000.0,1.003122
2021-10-13 01:10:48+00:00,\x06262a76370624a5c83f81cd3247fc643cf1f2b63974b6ef769b008b41bdfa26,\x0f92d0fb49a01c1e66b76d25783d0534303abad7,49.0,1.000542
2021-10-19 11:24:59+00:00,\x063043c946e28f7dc1f9ef3e23a48a38e90b992fe6bcd76f95ea98b7686aa169,\x6d431d801912245eae8fdad9a12c107f080a1bfb,170.0,1.00121
2021-11-17 20:11:27+00:00,\x064372cb3c82005466e61416bb0de761028b83847fe4aae6b8349a3676d13c68,\x8c8813850ac3cd4fbd33b5c3f67cae9871282ae8,2000.0,1.000835
2021-08-19 08:39:13+00:00,\x0658efb810fa9243abd21dba833f159068b45b2e0767b90643ee623e159f662a,\x217597c996028a9d16806634dfe5e0078a8f914a,15.13,1.001803
2021-09-22 07:37:03+00:00,\x0660c37505abd8b16c8a8466c80b6f11bd5ea70b4101817c4adcd7cf4b5566f7,\xdefb5b606ec1a3da6cc145f6498748cc456df21b,1.0,1.00094
2021-10-30 06:28:43+00:00,\x06710ef4311497f2dfa9352fa81bbdadda5476edefba5e9cbacae2199bf2187b,\xa583f99495077952103235ad50606246d69e829f,62000.0,1.000741
2021-09-22 11:38:13+00:00,\x067902a095bb3ee47412a9ffc299b21a420b31985a22273474d639789a6aedec,\xab424360bb8b132b2d70e5f2ce9cfc486ca90c1b,5.0,1.00047
2021-11-05 04:32:02+00:00,\x06832f736d7a1335c49d3b3ddc152e0a117041765e28e4ee660b57986660ab3b,\xd2a78bb82389d30075144d17e782964918999f7f,50000.0,1.001118
2021-12-15 10:15:51+00:00,\x0685973a4a8066e67427dc11307f08ea3c8df78991ac5e597f9bcbe00cc0b26f,\xf4eee2989a1a87219601795b794565f7fcfd77be,2500.0,1.0013
2021-09-13 19:02:27+00:00,\x069329e5ee026e8b74b9225588d98afc8c391ae1fcd2b137c730554f716b6b0c,\x371ea1e8fcb52083a2a6ee8bb44bb5540939fb82,12.776208,1.000842
2021-10-19 18:53:03+00:00,\x069e7e80c9cc4e3493daaf5af9d78d715712254e67d457912875ddc8f6d06dd3,\x6b3172128f2040e053f187cbf906282f3474caac,192544.091249,1.001016
2021-11-27 10:00:28+00:00,\x06b2b50a0eda647372a12643f64c3340e16753c29eb35c89f2b7af070b684d8e,\xe4d69917c444adf32e8d7eff829db07d0edd5e69,64.0,1.001084
2021-10-19 06:14:19+00:00,\x06b2c48596000758da02cd3ae964460467106f7d37c6b754a0e023d434f7ce64,\x627f10d8f0ee8ef4b11f272d2997bb12efacb57f,200.0,1.000456
2021-09-12 08:04:26+00:00,\x06ba2e2cb9090fb93c12878a4166028e8cc1c5b08c01c6938edc78111b6889c1,\x487cbfeefa58c7b24613cbfc279f78bbae3090d1,20.0,1.001095
2021-08-11 10:24:53+00:00,\x06d2af253f2c3695106b604dc892692cdd53310cbff42cfa980d00e916b5f3ef,\x7897b4412b6221818c7a7d1070e22fba76644412,101.0,1.000651
2021-10-25 04:09:09+00:00,\x06ea1c4fac39abb2000367c107e9bd7d2f6ce28428e836af78831adaadb4951e,\xd42d555d626c99cb1d256885114eb0ad9524c4c4,14.5,0.999845
2021-09-22 09:27:14+00:00,\x06ee773dda0f0fce791bf9c1134f3422c839716db4e7fd5746c2a0b76f33d6dd,\x185fdf7b36c6a002d0803c37d2597ca9906b62f5,1.0,1.000964
2021-09-05 03:50:05+00:00,\x06f703bd37eada8e122b1f05f0837a0c099433faa68d4368963239d41c6f7f00,\x7e81b3aed1f70e11ef3a46a51211ef1cc6c0e231,650.0,1.00126
2021-10-23 09:45:43+00:00,\x07057ec5362f625ebfb9f3c1c5962e23de1e43b57311e666e853b0372dbe8f51,\x4c56d69e40c693d98a409700d53ee1d473dbf0a9,30000.0,0.999928
2021-10-21 04:48:05+00:00,\x07089fb023da8f30d3591a6aaf2fdcf16bbbbc7392b7317a64de48146e6634c3,\x1d6ea04d21cf82d28a9feb0c03ada8d680c6899c,14.0,0.999913
2021-11-06 07:26:08+00:00,\x0717f42f450f87415c0ac070f4c9b7fa70acffc6e014d653ab49dabb38654717,\xf0759ec2bcb52cba0538742180ac9cdd99bd8dea,40.0,1.001787
2021-10-19 20:09:16+00:00,\x071f8bfca586c75dceae8cfe090de034b010fe5e3675059db44645e3daef622a,\x6c21c1ad4f9dadfbf618858f93a2c71ba2e49e31,500.003187,1.00055
2021-09-15 03:54:36+00:00,\x071fb248ded92008aaf95b221ed36074cdda305ba638c085c5b394bced7bc497,\xe04c7c4f90a48cdb2ec7585ee75bd80276ad25dd,1000.0,1.000524
2021-11-28 07:53:31+00:00,\x072e8b5baa14cd928321f40a0d64c6232b5a316aa9fd04f456ed71787016a95f,\x2fb54d28c5584265ef8ab86576d7c1e6ddf762a1,1.1,1.000681
2021-09-14 19:43:06+00:00,\x074255b351347a88ca814bbd9abbb2f72d4f63af01e9d8eded542ffe364ffa99,\xd88d27885ee1e31ab0394b30bef4bbab0b7c7b14,75500.0,1.000841
2021-10-20 11:17:16+00:00,\x074eba50d029d8a9c7480a7570350e2a1cf33ff519110b3ebc19e5cd968bc395,\x0ce6f16684a998326dfba8a8d49b8aa2479f0b7e,500.0,1.000331
2021-10-20 06:54:15+00:00,\x0750823044d4bc6664b3caf18f396801835fb8353751ae05ae6e101d407c4139,\x210f1211d72b2f15086cf0ec655ebc7374b9d690,28.0,1.000335
2021-11-18 11:07:12+00:00,\x075a29fbbd2aee81be2bdf7d76b95d7fb361443e46f657e3dc5c31fd3feb71f6,\x2e4642096a985220ba8f4380480338f21ee70d99,10.0,1.001609
2021-11-14 13:17:23+00:00,\x07a2516249f4b6450ed327a3fdc85b9ba6953e642e1fadac13e332a5d515d8c9,\xfd350d24087db7ef3d730ea57f04bbde7f95786d,250.0,1.001652
2021-12-03 12:06:40+00:00,\x07ab5b6b30e1bb3688965252a4743d9d56522d897762484b6a21a9d6c697ab6f,\x411a6ae792b10fa88bccd2ee46500945fb57b2ef,945.0,1.000906
2021-09-11 05:14:37+00:00,\x07acf1d9f3b299898e19675c0a843b68b5f217dc97178114ea886207595ad4e0,\x61132b3c019d787e2028dc8d61e93e594ce25136,101.0,1.002144
2021-10-28 08:01:24+00:00,\x07ba874e506a1e10be13670733fd6e0663899be9e9ee6124c2b1961d87548cbc,\x81e8395b9f7afaadf60ab4febefbdbb201f63a5e,915000.0,1.000896
2021-11-19 20:01:20+00:00,\x07be12184f0964d710c429a6a7c8c464ab42f99e2ea490d6df7942cc3e0f4cb3,\xd76aa84b45c3c503e4219985dc76269b94902f56,4000.0,0.999447
2021-08-08 08:55:22+00:00,\x07d21704aed4ccbbcf18ed3d6c96885fe6ae7a433dc485e9ad5a02edeaf537a8,\x1bf555e99b9056e75f5752ebf6593c4929bf5d50,50.0,0.999562
2021-08-19 07:19:52+00:00,\x07f4218c39fbb5fd816cdee0ad7627f02555aa45987e10305a0784e5d7f8bd73,\x95910ec27198477a9c4aa3f5b8b21c9095edbe27,30.0,1.001525
2021-09-11 09:12:59+00:00,\x081c58b2fcb47e72a51140f4d557990bdc9ec7b80e31196f06013d35c7232a0f,\x5d2238753f3ca5e649f9250c303d5c196a069f24,10.0,1.001639
2021-10-18 11:10:42+00:00,\x082e54f7c3719172575cc02c124734338f4d73ef573ee463c0a10d3b39279635,\xaa42147f47e8c44eef892673f7addd489f5c6566,170.0,1.001039
2021-09-15 11:12:27+00:00,\x0836223a3617c455a43f4c91f4253d1574397c800df5bc99d2c8360ea1bbb23a,\x1c6b50f3593ac3ddb5e1e38db6a780456b1e49c7,100.0,1.000247
2021-11-23 10:00:01+00:00,\x084665dad13bd8de1730409ab86509044e3d3b8e65c04c0dfd6863a1a0f4631a,\xc8fa20b02b6fadf809f2b66b140ad353cf397a41,550.0,1.00179
2021-08-29 12:44:23+00:00,\x085f1028ef04610e4f14f9c1c163626d824e50f4d1d4e6fc15dae74589e4327b,\xe4e26e926a5a9b7e44fd6846a41d0cb15ab28b86,110.0,1.000938
2021-11-26 11:29:00+00:00,\x0864bc8ced9572667e303da34568c559060e2a46a7ecb9fa0d4e521d77d7d316,\x5b324df4293b52e4cded441edf776c208bb0f487,374.0,1.003114
2021-09-28 04:25:13+00:00,\x087156cbc44e147a99e98092da270fe9d221a048c5f351d0638d706a0d8d455d,\x316f27e2ebbc6625fcdd727d81a3ba3ea19cf61d,10.0,1.001178
2021-09-23 12:22:14+00:00,\x08736b2c1b566a64b4c868183f0813f66a4143d74014f3a9bcf6173673a559f5,\x0608f7bc978ce89d9636e038e07f6cbf7e3fa397,751.0,1.000782
2021-10-11 14:10:20+00:00,\x08744b05b92aef4b1f9b4012c7aab2caad301702a496420b16f24272532bcf8b,\xb6a057b7f83da9010417aa3e276c80c2e916171f,314.055582,1.001007
2021-10-02 05:40:13+00:00,\x088e34d2f2828b524177eecdb0d2bb7efc899e2c9e013f85c495df1162cea76d,\x14e023b3e809988f5a0324f087dbcd7157b4f5fa,100.0,1.00103
2021-10-17 00:48:27+00:00,\x08a667a9dd12c38e0543af9e09c188af454b860c8310d2098b0679d952a447bb,\x3e2d76633e9eed1e468d56d361a158c843da8820,1500.0,1.000236
2021-09-30 05:47:26+00:00,\x08b8dae748abf82fe1952acc844139c40652485757316d5687cc9df4f380f1c0,\xe2940d0e0c71edb5feb68d84853485941016445a,93.0,0.999943
2021-10-05 01:31:53+00:00,\x08bec65f1f6e7abc1385392d6c0d8cfd8c0ad18d4595aebef337f2686992336d,\xdf9a6c3da0d817ae025643357b50b9dbfe459379,4500.0,1.000871
2021-10-22 08:43:50+00:00,\x08d28e4245bfd672b6c31d9d695f22f2a0b4db8ec72c93927295ea09962f2519,\xb83fe8a044902d0095617951d84aa96997c83a94,5000.0,1.000821
2021-12-02 12:34:02+00:00,\x08db6fb39b0cc605799c8fb9bd06b11f496aae0b5adabf3d726375dfc28f899b,\x1d100d6d141512aeef934d7e9166b48563443ac3,25.0,1.001377
2021-12-19 10:23:06+00:00,\x08e4bb9eacb23e03eb266169afa47d63e17f0377aa50051e6816ca1374bae7be,\x2d858327093f7e68c6f316617c2f118aff9b912a,1022.839369,1.00047
2021-10-20 06:11:03+00:00,\x08f1e0e1d8717a91b9280ada0512fd7712e3f5babf1ad1e04e4ad62927da037e,\x5146583b403cbf5430540e93d67f55ba5992cd52,30000.0,1.000809
2021-09-22 12:43:49+00:00,\x08f29302c85aa387dd37e48dfceefe9de09fd4d69908647fbee7f90e58ead8ae,\xc95c9312d237adec180370b37ecb952c8ace1a88,10.0,1.001076
2022-01-15 14:20:23+00:00,\x08fab7dd97c23f9502d2b3520dd0b28d964dc2b00bea4e0eed384aad262d56bc,\xa17456c07fad4b1764345af62f4fa26b3102b00a,40.981004,1.001076
2021-11-06 00:41:16+00:00,\x091180e8b85aa70ec9d19952025745e603411b050aeddc868b242c8010c92e8a,\x616729470ed74fa4325a5453d1a525384dbfe10e,1613.0,1.000791
