block_time,block_number,contract_address,sender,recipient,tokens_transferred,tx_hash,index,tx_index
2021-11-04 05:22:39+00:00,13548344,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x90afa5534744b0102e5cbb9a4cd1005d4ba0c6fa,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4870.564060995147,\xe6fad665eaad197c6aa0ff516a60179e153ddf4a5feb31c6419d55c8fa3c72b8,173.0,123.0
2021-11-04 05:22:39+00:00,13548344,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x5857edde8dcd4ba8d019e36c577ad7b90cf150db,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5062.577543088311,\xe96b49266d4be8a2a8df4e66e3334c6e6be1f98266aaff340280b317f2944f53,174.0,124.0
2021-11-04 05:22:39+00:00,13548344,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x8d21eb09428b15a0a77fe2dd7ff01b7c25aaa559,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5262.479850689208,\x1393e183557ff6b11a9e4ac25d07675f3db79f103fd4958175a7bcf82f437d5c,176.0,127.0
2021-11-04 05:22:39+00:00,13548344,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x9e9c37eabbe590a409358725099ed84c84b8ebbb,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5383.337502675169,\x0919472da8600a98d3a1752b4f89138b3ecf6b4cc3a539dd9d35fba347c84a93,177.0,128.0
2021-11-04 05:22:39+00:00,13548344,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x75834122664f619418929eb17457dcfb6f54c195,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5259.94255205855,\x001097f33a6099ad47436ee9ba4338a117147508b582f45eef84be9ff3f7ea78,178.0,130.0
2021-11-04 05:22:39+00:00,13548344,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xec772b9004cdecc857f84b73cda93f3ca20fad9e,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5554.083389703966,\x4656a187cd06bbe0f020f1e07a7783a4284140b2f50bfa3ec5bd21e97dbd859a,179.0,131.0
2021-11-04 05:22:39+00:00,13548344,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x85493b57a979718122466aae67e5e522937dc008,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4923.035748649461,\x03a900c76677653b4088c93b81d06b8fad69b6847c95a298ecb18823490343db,180.0,133.0
2021-11-04 05:22:39+00:00,13548344,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xa667eb4245c5a7e951e415fe89bf65d55434d4f2,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4705.19432534389,\xb48d5d02ad91d463622c8511edd15152ad9a11bb306ffd11a19f9af2122eceb6,193.0,136.0
2021-11-04 05:22:39+00:00,13548344,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x5f683e698f0a3a654a53c7dd2a0d8e584c8242db,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4849.944895391267,\x046a9f53cf34b3caafdb676791f52b3baa6176389cbcfffa66872aa6748ed359,194.0,138.0
2021-11-04 05:22:39+00:00,13548344,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x2a86fd748683b76a75df603e11ed4ce11974d2a0,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5116.423423383186,\x5a3b05839a2063fe0cc596ec1efdbe04b5d9db76117cb054def864a9ae3d17ad,196.0,141.0
2021-11-04 05:33:46+00:00,13548399,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xd6ff9a15d68adaff99e725c9b2554e519f9f4b3d,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4650.70676873169,\xa39725d4d2cc78ed50a34f213321c090a616716de4e437f20c347c2956767b45,50.0,34.0
2021-11-06 05:50:45+00:00,13561278,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x97cf88b72830f070dbd97b952ad5cfcd4e90fdd3,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5310.9210057856135,\x3d75d8152c1d78b1fa555bf4d11ab15f7c47a737ebf42e8ca90a8b10d309f1dd,254.0,214.0
2021-11-06 05:53:13+00:00,13561286,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x41b753fa76165b79664373badafeba9abb9e84bd,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5082.628151234674,\x863abe89b1d7287d7752c2bb2da7432919022076cae84887e468ddbd14c13818,288.0,209.0
2021-11-06 05:55:56+00:00,13561298,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x1909b65bf778819252de4adc565d52470f071f26,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5073.7686949194285,\x6d9d8d9dd6ee983b050a2c84294c4e7bc4cb15848d9e17057419ca417c5650c6,64.0,45.0
2021-11-06 05:58:15+00:00,13561309,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x71092e00908af31c3ded0331edc49d31e2e6f101,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5017.708534465643,\x34e33fd61a432e079f9e8c1e46ca92fd13fd0f67ab078fc115dd15d35d9d46a9,372.0,252.0
2021-11-06 06:05:38+00:00,13561336,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xbade5474df0a219cc0fddba1add01dcc1f5fbcd9,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5749.218052104655,\x90ba1b7cbfb124d6e1ade39d809c25ec39690ce9669d6ecf294233dd3b5592b3,269.0,166.0
2021-11-06 06:05:38+00:00,13561336,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x077ed82b895a90c2c820607151fbc8fd2d7840e0,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5367.529265325035,\x4e639c68a15dccddc2a4b0994cd44e6ce287e78906775f566081ebdbde429790,273.0,172.0
2021-11-06 06:11:27+00:00,13561364,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xb370653053321ec1e578a9f2f687df3a2e56536f,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5651.543623065836,\x236cacf1063c50677e231a9b3ea0d6e5f7eea2c19dca4c85c84262e909017b33,228.0,135.0
2021-11-06 06:18:23+00:00,13561392,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x66ee3428fce399a3d5306b1fc44ed6bd401a86ca,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5490.232675470921,\xd1a3c667e6f9db1d1e0378ecfe648517120a841bc1c3839fd8f11dcc30ed7923,186.0,147.0
2021-11-06 06:18:23+00:00,13561392,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xee97f3d96a2d6366341cde367c38e6334f125ca7,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5114.747593915038,\xda5635b0f163afbec83347d4d62ea5ea1f27e7fe8d2b98f9c528e928200df72d,187.0,148.0
2021-11-06 06:18:49+00:00,13561395,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xa389f3d625f6ad90fbd343354b8ef04133208d7b,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5623.306289734714,\xec8fb242feed2e7ffe816d5513cf94d0c08446558d172eacc50569901a522b3d,57.0,76.0
2021-11-06 06:36:56+00:00,13561475,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x2a1bda56649f21233f43bbca9a72202f24f07455,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5024.797256821894,\x78cdb52655e5dd457418da8d0ecf830b43259766399014a00c51587088cdebde,75.0,73.0
2021-11-06 06:36:56+00:00,13561475,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xb51960292bcdecd666b5f0b85f788b055ca4a53a,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4661.5502292700985,\xb6945e71ad40dbce34d6b278b66715ff2b4e9540a59348bf155ba0c73e98047a,76.0,74.0
2021-11-06 06:36:56+00:00,13561475,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x9fcb2e586a91e283390fd499e0f6bd27f1cb86f6,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5618.968048212423,\x0584177318e9f452f5ee4c92766567012436ca584a37dd260bedbca518625b56,77.0,75.0
2021-11-06 07:03:05+00:00,13561574,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x3acc4170e3a81d4ce3be2831e64b763939ab7adf,\x65d868e92c71f59f239633b758a8e830b5ab1b98,5368.8859228018,\x76fb1734846493154c9decb4e1fc033856fbba17e3ff0002ba443eab0c239b4a,431.0,367.0
2021-11-06 07:03:05+00:00,13561574,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x348b288681af230b663a330042dc7b29f5c9bb4c,\x65d868e92c71f59f239633b758a8e830b5ab1b98,5081.958346819697,\x31d14ce657b6830b05d20050729529ebfc625a4831ef626f29a2cec6d69ae050,441.0,377.0
2021-11-06 07:03:05+00:00,13561574,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x8c03207762d4c912b972a3ae1cfd1ae527f2e03f,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5152.488493844456,\x6d6b8b4308ced4fa268d831613aaaaecf3039560a5ca09f5b5c3e8479a30f774,442.0,378.0
2021-11-06 07:03:05+00:00,13561574,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x98952079f3c31d305c68f2a20fdf70a0ee1ddabf,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5220.613094365609,\xb148c8a3abc3cd1d3aed5edd319d8d1434823bfee0f85730b1ab88eb73622ab1,456.0,385.0
2021-11-06 07:03:05+00:00,13561574,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x0eb697fddf9dbcf63191d71d480027cb4bc38887,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5504.76486778531,\x755dfd06f3f72420d471f72447e38a98d05bf0500753853a5e7f166fe3e051b0,459.0,388.0
2021-11-06 07:03:05+00:00,13561574,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x8d201bbd0240feb8ba62a34e4589c4e5aa40e4aa,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4884.655982571721,\xcf4c123359764d9680a48ec8d648e7a0e7d46fc2d98f1527149a383253c5a218,480.0,393.0
2021-11-06 07:07:52+00:00,13561598,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xc62a07db58e26bec080bab8e10890ebf3e3eecd7,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5418.126137781094,\xda4c52fcd7958332c1f5125771244f7b8ed0c06f9bf2bc533e346e886b2d7b99,184.0,96.0
2021-11-06 07:26:00+00:00,13561679,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x7c3640301cb6cdd0fb44ca675123adc37a5608f9,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5169.172886299862,\x9ec2a508f7c831b814f811f4040fd92ad8c8fb6faa78b6293dedb8b90df27672,362.0,213.0
2021-11-06 08:11:44+00:00,13561881,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x1960d8e4b0c97dfe726bb50627102e2bf638f902,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4680.702448996743,\x1873b9fbf2baf212f2b8708fd08ad347726b4bcd7d85a9055acca4e10deaecf3,226.0,57.0
2021-11-06 08:11:44+00:00,13561881,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xc9b3b1f60b90cd066e53ee14200fd0034d62b446,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5222.32717970721,\x56012d9202d787e5ebbbd6a3a9905fef84556e1edeb945dc058134aa66d5374e,227.0,58.0
2021-11-06 08:50:47+00:00,13562042,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xf73d5ec878d8115970f6495ec197dafb052c5015,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4611.156641366705,\x15a4770765c8655a4c9b9f15aaf52087212eaab6063df10b14de2b11b285e665,356.0,169.0
2021-11-06 09:21:18+00:00,13562178,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xd3f2057a6d19458615692467dcf091f0c6d0d607,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5148.500750563554,\x42ffd74ee6ff57d2acb1120094554a1d7ea9c1e2b4297269ae18582d794f1f2b,267.0,171.0
2021-11-06 09:26:11+00:00,13562199,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x3d4bb38ee631cd72021025ffabc6040328d11b3c,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5406.999555071213,\xa8d99a9c7fec7e6b1595a6ff713824515397cac2df33ad175fe20a3eb2ae732c,117.0,52.0
2021-11-06 09:39:24+00:00,13562248,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xa3e1e309801ac315f141a4ace1961f63c93d9ade,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5727.336377030405,\x98dcaa8c0f6333d7d9dbb0f06cc0ebdd42ffff1f9544e8cd2943fc1f768d3088,482.0,293.0
2021-11-06 09:40:32+00:00,13562255,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x4d5e3304f554d438c95eaf104b669240b0d1a371,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5526.819287770075,\x1b7f35b4122b5a5f76fcfd3af8527db4942912fc1f150ea1178e068c556e8390,271.0,197.0
2021-11-06 09:40:32+00:00,13562255,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x4e335b9754b7e1f3f2d72332c5b9f0904b6b8bec,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4687.294484743173,\xa9126023e2fe2b48e550082ef90c662aa1c45e744fed9ed11f2010b6c28d1bd3,281.0,203.0
2021-11-06 09:40:32+00:00,13562255,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x97a9c1bd17e7db003d07fd70a028e8bfec698bdf,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5557.296432946281,\x87c25e8bcf38ddc02f66c4a4770ff251b41dce705354f115a99e20acaae02d9d,320.0,229.0
2021-11-06 09:48:15+00:00,13562284,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x715d5988373053f63a10d2e9bbbfc879361a1f84,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5114.644751441406,\xce64382cda5cf4b811031ecfe2398301ee2265ce2fa72b69b267911757c97f64,188.0,137.0
2021-11-06 15:53:05+00:00,13563877,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xd067833527e2878e2ebb4cd60eed90f3e8cfeba9,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5144.908536601239,\xf87485408f1feb96f98232cab0f23876a6561b702c610e5f56c6f3d2d2fc8cf0,560.0,439.0
2021-11-06 15:53:05+00:00,13563877,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xf9fa622662ff49168f943c2805549a15f2f0b527,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5774.476733214599,\x6ebcd4a691748c900f3d36273ac871472cff167227d5354edf94ecce4f6f9505,567.0,442.0
2021-11-06 15:54:17+00:00,13563884,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xeba7e02c624b0b2518165e1231afc09983468afd,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4612.91437078103,\x37865c6f145b2c6e15bbdb44f81e57a9f2146b64582a82c423937fce37121436,133.0,152.0
2021-11-06 15:54:17+00:00,13563884,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x7d251c3a51490df3c6413b4629d76bd448d258d9,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5531.673697215814,\xfe50aec5956dd71ee82a41297b0b1eb9051e2a19193bcde7265571e3bd9a9e73,135.0,154.0
2021-11-06 15:55:32+00:00,13563890,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x65d868e92c71f59f239633b758a8e830b5ab1b98,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,10450.844269621497,\x16529187e57f120a19d6e068888f60a83213a7aa13f02d11270bbca33a00b59d,502.0,352.0
2021-11-06 17:20:31+00:00,13564276,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xb4d3c3b8e6d426999bfa0c1d498a24c7bcd21d59,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5323.922366520954,\xc9e0bccccf4ce2b6f58655381571bd82d7602ae784869e681de7d7a46fed673d,455.0,282.0
2021-11-06 17:20:31+00:00,13564276,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xc2f9a70fb8a40f7cc58109b9213e04670fa5f016,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5101.49821757541,\x26f8e42a314d1aa75e7e49b5ceb99f79cd996ea238114747faea8ab4c9332c99,456.0,283.0
2021-11-06 17:20:31+00:00,13564276,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\xb0f8901eedcc2493288716551ab33581c45b6aac,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4863.1231646096585,\x8628a1c58ed513683ff26a03c64f2aa97b9453851b708d4026340c4aa2496b93,457.0,284.0
2021-11-06 17:28:11+00:00,13564308,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x2d3e1c1024e9b4e946759e5e1f775a8a0a558bec,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5502.706629646915,\x883023ea5a6b4fc2f16754649762c3e494873c0453928c21cc62463af220a2f0,576.0,379.0
2021-11-06 17:28:11+00:00,13564308,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x752fe2288bdc150cfec2f15fd234800db269e1a9,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4738.663807585782,\x286805756c6d69d7efbf8a2742fc0487077bfaa95438842e997c82a1bf8a8f47,577.0,380.0
2021-11-06 17:28:25+00:00,13564309,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x4ee6956be63e3afbb9569c3ae6260fb84884b6ba,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,4900.514388559428,\xf3347ddd37d00bbe1a3ce136e1f37b39de994221be5b2d3d7e9f61ccfaf5c421,72.0,51.0
2021-11-06 17:29:57+00:00,13564317,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x69b2a814086b1bdce02ec1b88264ca0f7f9a7bed,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5247.45862399214,\x311e138b7a30e67d38394bf17f08474d5e8989b94472170165a0015b79a8ba5a,35.0,25.0
2021-11-06 17:35:55+00:00,13564345,\xe54b3f5c444a801e61becdca93e74cdc1c4c1f90,\x442dd539179b4221585221cd8cc831aff173d57a,\x9e40ffd95993ea1a2dce613f68eeb2343a924faa,5084.730384816325,\x8fac829fe402c1ecdab6c82f567a762801ebc3d819ed56ed430e2820963b1a70,178.0,66.0
2021-11-13 14:11:23+00:00,13608133,\xf6dc4640d2783654bef88e0df3fb0f051f0dfc1a,\x86494a5eb108ca2068a5bd55f617d430bc6d5eba,\xed37ab1aa81d25c27a2b46166e39dafebdc693ff,135.2522201906504,\xe84f3872ac953711a2befc989267f43cb413260658abadd4b196ad4f7639d7ba,22.0,3.0
2022-01-31 13:27:05+00:00,14113916,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x6b84fb1696ac01b82d1a01899fc5299e52e7b733,\x10e19302240fa6b9d7c86a93781157e21f645a96,183.57119504624956,\xd80e3916080a40cab8aca885abe4848cffa3ea3eb3827341d698a9690ed2b0b7,165.0,150.0
2022-01-31 13:28:39+00:00,14113924,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\xa785488cd92b297422fc1a8350f43add47fe4bd2,\x10e19302240fa6b9d7c86a93781157e21f645a96,181.74702551127547,\x631877dafe6b5dd3a2aad4f0aa61099bb4a59f7727eb88615c589ce6855a70a9,1060.0,17.0
2022-02-04 09:20:46+00:00,14138658,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x099e6d596c07cfb26f81155e76f7405cff845071,\xa1a670d5fcd74dd496a93644c11eb750b18e1526,2328.3516834537754,\xcb4d280732aa4876fc0cd7b5051e34b06a05d376db3f03b150359d9d0a7d7918,815.0,309.0
2022-02-04 10:26:18+00:00,14138951,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x695cabcf448ab75176a8c78bcad9fb815ee86b6c,\xa1a670d5fcd74dd496a93644c11eb750b18e1526,2328.379907767295,\x76b728a58bf29760eefe98bf3f354b81588a58c6970f43bb7bb86138b5750671,435.0,241.0
2022-02-05 07:17:31+00:00,14144571,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x78e15f4898027fd9b9aa2e69634e2e2d7feeaad5,\xa1a670d5fcd74dd496a93644c11eb750b18e1526,2327.514369589775,\x4e2f6d5aad4986dc0363d7388571545dc380ef5693b4a0511839ae2df5ec6f0d,318.0,175.0
2022-02-05 07:17:31+00:00,14144571,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x0ce567bd9e1c9c3141be185219fb4ddf346c9d95,\xa1a670d5fcd74dd496a93644c11eb750b18e1526,2328.3767853337317,\x9f199b25a2827a066ab03e8361b2aee3e89e2c0505a9d915ebb2c38367d4bd53,327.0,178.0
2022-02-05 07:17:31+00:00,14144571,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\xf85ec196cb8ad8dafe4d510a127123dc65395274,\xa1a670d5fcd74dd496a93644c11eb750b18e1526,2332.3889329319227,\x42bed4f4200ea2f484cfe483c92b12770d3851355ec888b43f2b3976f1767dab,328.0,179.0
2022-02-05 07:17:31+00:00,14144571,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x7a40c4b21a9c2b346f16b7c33979e6a200b8ca99,\xa1a670d5fcd74dd496a93644c11eb750b18e1526,2331.5188681327936,\x283fb9bc72bc16ae3f81aacd4a43e66abf6d571ee2d6144e1bc0ce9ed559682f,329.0,180.0
2022-02-05 08:01:42+00:00,14144792,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x517f1c312cc2ceb0a298a20537f52348e7cdd7e6,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,1380.0760367628366,\xd24ffe806d65e6ab26950534be6de60d6d9f4e111733f627ef1f1401092f5c2f,101.0,77.0
2022-02-05 08:01:37+00:00,14144791,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\xb1953c77a300eda31d1eab504d6b9f5e913adef4,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,1289.6278535,\x7a4937978b5fceb5c649f97290b142d4127964bf53849e74d7c61ad0e1b32c20,179.0,97.0
2022-02-05 08:01:37+00:00,14144791,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x17bb855c24a45715b5eb77be2d853bbbf90a0e7c,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,1456.0322232821734,\xaa24302d29bcc86af6004b90465236d2a8f272c93f21881818b99bad6286381b,180.0,98.0
2022-02-05 08:01:37+00:00,14144791,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x39721321db276205898f70a86c96b8db27c1602e,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,1296.3330231167,\xd926d01ca91e2f7b181a4723255f1bf06b30b10cdbdb076e8c59e0d4edacab51,181.0,99.0
2022-02-05 08:01:37+00:00,14144791,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x27800e16c7880feb06e1eaf5232fe098ac1a5736,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,1222.2579633,\xf7e05023b5bcca25469f29950e91aa94689791c7525e78bb0105038b6b58654d,182.0,100.0
2022-02-05 08:01:37+00:00,14144791,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x084bc724db697d61dfc33259c302ffba1cea2028,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,1289.6278535,\xd05268530fd6548514d515fa732b1db8ca4ed48042abcf381fe00734e6e1d491,183.0,101.0
2022-02-05 08:01:37+00:00,14144791,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\xd5ca005b494b821f6c6f81622945529f25548bd2,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,1296.3330199999998,\x79961cf482296205642899dd6c02c7172527a37308068558aa673d9c580cd6b8,184.0,102.0
2022-02-05 08:01:37+00:00,14144791,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x70d7c958907bf55e6ffb5b1349de08bdd64bffa4,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,1296.3330231167001,\x7b447794380b649c782015a24adb2fe7f263ed848006425e585da63fc9dea03a,185.0,103.0
2022-02-05 08:01:37+00:00,14144791,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\xccccb628da9440abf500187305f88d16ccff6523,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,1362.0946584366548,\x63ea0ec7218baba96d5264a318c6d71396a26bf46b24f38ff0cebcf0fdf6624e,186.0,104.0
2022-02-05 09:08:57+00:00,14145091,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\xb133fc8b2ee27b63411287df4ecad13577c40cff,\x6a257f1dbdda0a337e13b8d99bb79d24e1cc1b76,1473.94292,\xeb32bbf021185027db5a7a0231bd5c029dec3a19d7f88d4fff7c2016292a3832,341.0,308.0
2022-02-05 09:13:27+00:00,14145114,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x1c005e08b4fb4e1fcab745a649200367d8b76179,\x6a257f1dbdda0a337e13b8d99bb79d24e1cc1b76,1308.1359,\xfc47b8d0de30fdd97f539414f1eedd184029df3b19cc136f2e2b250df5c1fed5,140.0,88.0
2022-02-05 09:13:27+00:00,14145114,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x7de380d1eebd498292956a1dd611287b495246a4,\x6a257f1dbdda0a337e13b8d99bb79d24e1cc1b76,1088.318,\x9bcb62493c40ee6665f45cf9101c30121cca00b71ed0aefadd604cd2854080a2,141.0,89.0
2022-02-05 09:13:27+00:00,14145114,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x660e1f131e6e43f99e8603e7dcd13d963794beae,\x6a257f1dbdda0a337e13b8d99bb79d24e1cc1b76,1092.23477,\x8809f3b18ee1541c14cd4d1ecb920be840de86d43aa6f9ea977468bc44044533,142.0,90.0
2022-02-05 09:13:27+00:00,14145114,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\xb168ab08c2d2fa101bbc08e3a836389f1399ab74,\x6a257f1dbdda0a337e13b8d99bb79d24e1cc1b76,1312.5859,\x6b3262f724c6df032442cec767a8940098bbcd24427b8d2c506e9ec734f95ec0,143.0,91.0
2022-02-05 09:13:27+00:00,14145114,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x95f30cb2d76a43b44fd9fa388ecb547113acf3c2,\x6a257f1dbdda0a337e13b8d99bb79d24e1cc1b76,1205.934,\x9ae1da0fc17e8b5c9b7375611d8a2a85abb5eeea022445b394bd9fcee518d0d1,144.0,92.0
2022-02-05 09:13:27+00:00,14145114,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\xd6e24107946918c35dbc9c329f127116046f28c9,\x6a257f1dbdda0a337e13b8d99bb79d24e1cc1b76,1088.33671,\x9c796202eba118b83ee567f828c213bce013049561fed85d3bba044c704fafab,145.0,93.0
2022-02-05 09:13:27+00:00,14145114,\x10a2f8bd81ee2898d7ed18fb8f114034a549fa59,\x1d946e4709c42b05a1809a20bee80ebca459c67b,\x6a257f1dbdda0a337e13b8d99bb79d24e1cc1b76,1057.5577759999999,\xb5c8dc2f69b43cd03f695dbc0fdd8c2ba064d856f39f2908d7754dde2e051e16,146.0,94.0
